ids,SMILES
Z2762397003,Cc1cc(C(=O)N2C[C@@H]([NH3+])[C@H](c3cn(C)cn3)C2)nc2ccccc12
Z2762397003,Cc1cc(C(=O)N2C[C@H](c3cn(C)cn3)[C@@H]([NH3+])C2)nc2ccccc12
Z2762397003,Cc1cc(C(=O)N2C[C@@H]([NH3+])[C@@H](c3cn(C)cn3)C2)nc2ccccc12
Z3074709883,N#Cc1ccc(S(=O)(=O)N2CCC[C@@H]3C[C@@H]32)c(NCCO)c1
Z3074709883,N#Cc1ccc(S(=O)(=O)N2CCC[C@H]3C[C@@H]32)c(NCCO)c1
Z3074709883,N#Cc1ccc(S(=O)(=O)N2CCC[C@@H]3C[C@H]32)c(NCCO)c1
Z3074709883,N#Cc1ccc(S(=O)(=O)N2CCC[C@H]3C[C@H]32)c(NCCO)c1
Z2957541720,CCc1noc(COCC(=O)N2CCOC3(CCCCCC3)C2)n1
Z3325172966,CCc1cccc(CC(=O)NC[C@@H]2C[NH2+]C[C@@H]2c2cncn2C)c1
Z3325172966,CCc1cccc(CC(=O)NC[C@H]2C[NH2+]C[C@@H]2c2cncn2C)c1
Z3325172966,CCc1cccc(CC(=O)NC[C@@H]2C[NH2+]C[C@H]2c2cncn2C)c1
Z3325172966,CCc1cccc(CC(=O)NC[C@H]2C[NH2+]C[C@H]2c2cncn2C)c1
Z608691774,C[C@H](C1CC1)N(Cc1ccccc1)S(=O)(=O)c1c[nH]c(C(=O)[O-])c1
Z608691774,C[C@@H](C1CC1)N(Cc1ccccc1)S(=O)(=O)c1c[nH]c(C(=O)[O-])c1
Z1493056661,COc1ccc(S(=O)(=O)NCC(F)F)c(CC(=O)[O-])c1
Z1050373452,Cc1cnc(C(=O)N(C)CCN2CCOCC2)cn1
Z1558279093,O=C(c1ncn(-c2ccccc2)n1)N1CCC(Cc2ccccc2)CC1
Z2953219777,Cc1nc(CC2CC[NH+](C[C@H](OC(C)C)c3ccccc3)CC2)no1
Z2953219777,Cc1nc(CC2CC[NH+](C[C@@H](OC(C)C)c3ccccc3)CC2)no1
Z3044782353,Cc1ccc(CN(C)C(=O)c2c(-c3cccs3)noc2C)o1
Z3416837416,Cc1nc(C2CC[NH+](C)CC2)c2n1CCN(C(=O)Cn1cnnn1)C2
Z2442316051,CS(=O)(=O)c1ccc(-c2noc(CC[C@@H]3CC[NH2+]C3)n2)cc1
Z2442316051,CS(=O)(=O)c1ccc(-c2noc(CC[C@H]3CC[NH2+]C3)n2)cc1
Z2061161504,Cc1nnc(NC(=O)c2cccc(N(C)C)c2)n1C1CC1
Z1233931269,Cc1nc(C)c(F)c(NCC2([NH+]3CCCCC3)CCOCC2)n1
Z1684852328,COCCC1(c2nc([C@@H]3CCOc4ccccc43)no2)CCCC1
Z1684852328,COCCC1(c2nc([C@H]3CCOc4ccccc43)no2)CCCC1
Z1974470539,Cc1nc2c(C(=O)NC3CC(c4ccc(Cl)cc4)C3)ccnc2[nH]1
Z2296062377,Cc1cc(C)c2cc(C(=O)N3CCC(n4ncc(C(=O)[O-])c4C)CC3)[nH]c2c1
Z4644053003,COc1ccnc(NCC23CC(NC(=O)[C@@H]4C[C@@H]4C)(C2)C(C)(C)O3)n1
Z4644053003,COc1ccnc(NCC23CC(NC(=O)[C@H]4C[C@@H]4C)(C2)C(C)(C)O3)n1
Z4644053003,COc1ccnc(NCC23CC(NC(=O)[C@@H]4C[C@H]4C)(C2)C(C)(C)O3)n1
Z4644053003,COc1ccnc(NCC23CC(NC(=O)[C@H]4C[C@H]4C)(C2)C(C)(C)O3)n1
Z1154375735,COc1ccc(C(=O)[O-])cc1NS(=O)(=O)c1cncc(F)c1
Z2112531744,C[C@H](C(=O)[O-])N(C)S(=O)(=O)Cc1cccc2cccnc12
Z2112531744,C[C@@H](C(=O)[O-])N(C)S(=O)(=O)Cc1cccc2cccnc12
Z2377766914,CC1(CNC(=O)c2cnn([C@@H]3CCC[NH2+]C3)c2)CC1
Z2377766914,CC1(CNC(=O)c2cnn([C@H]3CCC[NH2+]C3)c2)CC1
Z2474830952,CC(C)c1cc(NC(=O)N[C@@H]2C[C@@H]3CC[C@@H]2O3)no1
Z2474830952,CC(C)c1cc(NC(=O)N[C@H]2C[C@@H]3CC[C@@H]2O3)no1
Z2474830952,CC(C)c1cc(NC(=O)N[C@@H]2C[C@H]3CC[C@@H]2O3)no1
Z2474830952,CC(C)c1cc(NC(=O)N[C@H]2C[C@H]3CC[C@@H]2O3)no1
Z2474830952,CC(C)c1cc(NC(=O)N[C@@H]2C[C@@H]3CC[C@H]2O3)no1
Z2474830952,CC(C)c1cc(NC(=O)N[C@H]2C[C@@H]3CC[C@H]2O3)no1
Z2474830952,CC(C)c1cc(NC(=O)N[C@@H]2C[C@H]3CC[C@H]2O3)no1
Z2474830952,CC(C)c1cc(NC(=O)N[C@H]2C[C@H]3CC[C@H]2O3)no1
Z2755767665,O=C(CCN1CCCC1=O)Nc1ccc2cc(Cl)cnc2n1
Z3054086135,COc1ccc(C(=O)N2CCN(c3nnc(C)s3)CC2)c(O)c1
Z3299529892,COc1cc(C)ccc1C(=O)N1CC[C@]2(NC(=O)CCNC(N)=O)CCC[C@H]12
Z3299529892,COc1cc(C)ccc1C(=O)N1CC[C@@]2(NC(=O)CCNC(N)=O)CCC[C@H]12
Z3299529892,COc1cc(C)ccc1C(=O)N1CC[C@]2(NC(=O)CCNC(N)=O)CCC[C@@H]12
Z3299529892,COc1cc(C)ccc1C(=O)N1CC[C@@]2(NC(=O)CCNC(N)=O)CCC[C@@H]12
Z3490580971,C[NH+]1CCN(c2ccc(C(=O)[O-])nn2)CC1
Z996585390,O=C(Nc1ccc(CNC(=O)c2ccccc2OCC2CC2)cc1)c1ccncc1
Z2007568324,CC(C)NC(=O)c1nnc(N2CCC(Oc3ccccc3Cl)CC2)n1C
Z2027199738,Cc1nc(C)n(C2CN(C(=O)Cc3ccccc3C(F)(F)F)C2)n1
Z744250040,Cc1nc2ccccc2n1CCNC(=O)N1CCC(N2CCNC2=O)CC1
Z1067559156,C[C@H](CC(=O)N1CCCC[C@@H]1C(=O)N1CCOCC1)c1ccccc1
Z1067559156,C[C@@H](CC(=O)N1CCCC[C@@H]1C(=O)N1CCOCC1)c1ccccc1
Z1067559156,C[C@H](CC(=O)N1CCCC[C@H]1C(=O)N1CCOCC1)c1ccccc1
Z1067559156,C[C@@H](CC(=O)N1CCCC[C@H]1C(=O)N1CCOCC1)c1ccccc1
Z68081695,Cc1nc2ccccc2c(-c2ccccc2)c1CC(=O)N(C)C1CC[NH+](C)CC1
Z814532840,CN(C)C(=O)Cn1cc(C(=O)NCC2(N3CCOCC3)CCCCC2)nn1
Z2066321849,Cc1ccnc2ccc(C(=O)N3Cc4ccccc4C[C@@H]3C(N)=O)cc12
Z2066321849,Cc1ccnc2ccc(C(=O)N3Cc4ccccc4C[C@H]3C(N)=O)cc12
Z369321536,Cc1ncc2c(n1)CC[C@H](NS(=O)(=O)c1cccc(C(=O)[O-])c1)C2
Z369321536,Cc1ncc2c(n1)CC[C@@H](NS(=O)(=O)c1cccc(C(=O)[O-])c1)C2
Z2179181387,CCc1c(NCc2ncnn2-c2ccccc2)cnn1-c1ccccc1C
Z2184059104,Cn1cc(NS(=O)(=O)c2ccc(CC(=O)[O-])cc2)c(C2CC2)n1
Z2962140748,C[NH+]1CCN(c2cccc(C(=O)NC[C@]3(C)CCCCO3)n2)CC1
Z2962140748,C[NH+]1CCN(c2cccc(C(=O)NC[C@@]3(C)CCCCO3)n2)CC1
Z2994024436,O[C@H](c1ccccc1)c1cnn(Cc2noc(C3CC3)n2)c1
Z2994024436,O[C@@H](c1ccccc1)c1cnn(Cc2noc(C3CC3)n2)c1
Z3100210362,Cn1cncc1C1CCN(C(=O)NC[C@@H]2COCCO2)CC1
Z3100210362,Cn1cncc1C1CCN(C(=O)NC[C@H]2COCCO2)CC1
Z3380576728,CNC(=O)c1ccc(NC(=O)[C@H](N)Cc2cccs2)c(C)c1
Z3380576728,CNC(=O)c1ccc(NC(=O)[C@@H](N)Cc2cccs2)c(C)c1
Z1508730095,CC(C)C[C@H](NC(=O)Cc1ccc(-c2ccccc2)cc1)c1nc(-c2nnc[nH]2)no1
Z1508730095,CC(C)C[C@@H](NC(=O)Cc1ccc(-c2ccccc2)cc1)c1nc(-c2nnc[nH]2)no1
Z890200236,COCCn1cc(C(=O)N2CCC[C@@H]2C[NH+]2CCCC2)c2ccccc21
Z890200236,COCCn1cc(C(=O)N2CCC[C@H]2C[NH+]2CCCC2)c2ccccc21
Z648612498,CC(C)n1ncc2cc(C(=O)N3CCc4ccc(O)cc4C3)cnc21
Z275192156,Cc1cc(C(F)F)n2ncc(C(=O)N3CCc4ccccc4C3)c2n1
Z1474167752,COc1cccc(C(=O)N[C@@H]2CCc3[nH]cnc3C2)c1
Z1474167752,COc1cccc(C(=O)N[C@H]2CCc3[nH]cnc3C2)c1
Z1424452381,O=C(NCc1csc(-c2ccccc2)n1)N[C@@H]1CCC[C@@H]2OCC[C@@H]21
Z1424452381,O=C(NCc1csc(-c2ccccc2)n1)N[C@H]1CCC[C@@H]2OCC[C@H]12
Z1424452381,O=C(NCc1csc(-c2ccccc2)n1)N[C@@H]1CCC[C@H]2OCC[C@H]12
Z1424452381,O=C(NCc1csc(-c2ccccc2)n1)N[C@H]1CCC[C@H]2OCC[C@H]12
Z1424452381,O=C(NCc1csc(-c2ccccc2)n1)N[C@@H]1CCC[C@@H]2OCC[C@H]21
Z1424452381,O=C(NCc1csc(-c2ccccc2)n1)N[C@H]1CCC[C@@H]2OCC[C@@H]12
Z1424452381,O=C(NCc1csc(-c2ccccc2)n1)N[C@@H]1CCC[C@H]2OCC[C@@H]12
Z1424452381,O=C(NCc1csc(-c2ccccc2)n1)N[C@H]1CCC[C@H]2OCC[C@@H]12
Z2473422092,COC(=O)[C@H](c1cccnc1)[NH+]1CCC(CO)([NH2+]CC2CC2)CC1
Z2473422092,COC(=O)[C@@H](c1cccnc1)[NH+]1CCC(CO)([NH2+]CC2CC2)CC1
Z3709706771,COCCc1nsc(N[C@H](C)CNC(=O)c2ccsn2)n1
Z3709706771,COCCc1nsc(N[C@@H](C)CNC(=O)c2ccsn2)n1
Z4408190292,C[C@H](C(=O)NS(C)(=O)=O)c1ccc(-c2ccc(O)c(F)c2)c(F)c1
Z4408190292,C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(-c2ccc(O)c(F)c2)c(F)c1
Z646449348,Cc1cc(C(=O)N2CCN(c3ncnc4ccsc34)CC2)c(C)o1
Z1526996351,O=C(c1ccnc(OCC(F)F)c1)N1CCN(C(=O)N2CCOCC2)CC1
Z1140888375,CC(C)n1ccnc1CN1CCC[NH+]([C@H](C)C(=O)N2CCCCCC2)CC1
Z1140888375,CC(C)n1ccnc1CN1CCC[NH+]([C@@H](C)C(=O)N2CCCCCC2)CC1
Z2091776075,O=C(CCc1nc(-c2ccoc2)no1)N1CCC[C@](O)(C(F)(F)F)CC1
Z2091776075,O=C(CCc1nc(-c2ccoc2)no1)N1CCC[C@@](O)(C(F)(F)F)CC1
Z1238873430,CC[C@H](C)Sc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1
Z1238873430,CC[C@@H](C)Sc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1
Z1269983481,Cc1ccc([C@H](CNC(=O)[C@@H]2CCC[NH+](C)C2)[NH+](C)C)cc1
Z1269983481,Cc1ccc([C@@H](CNC(=O)[C@@H]2CCC[NH+](C)C2)[NH+](C)C)cc1
Z1269983481,Cc1ccc([C@H](CNC(=O)[C@H]2CCC[NH+](C)C2)[NH+](C)C)cc1
Z1269983481,Cc1ccc([C@@H](CNC(=O)[C@H]2CCC[NH+](C)C2)[NH+](C)C)cc1
Z2844911947,COc1ccc(-c2cn(CC(=O)NC3CCCCCC3)nn2)cn1
Z2946784391,c1ccc(-c2ncc(C[NH+]3CCC[C@H](n4cncn4)C3)o2)cc1
Z2946784391,c1ccc(-c2ncc(C[NH+]3CCC[C@@H](n4cncn4)C3)o2)cc1
Z509956026,O=C(C[NH+]1CCN(C(=O)NCc2cccnc2-n2ccnc2)CC1)N1CCCC1
Z511144104,O=C(Nc1ccc(=O)n(Cc2ccccc2Cl)c1)[C@@H]1CCS(=O)(=O)C1
Z511144104,O=C(Nc1ccc(=O)n(Cc2ccccc2Cl)c1)[C@H]1CCS(=O)(=O)C1
Z2002908523,Cc1nc(C[NH+]2CC(=O)N(C)[C@H](C)C2)oc1-c1ccc(Cl)cc1
Z2002908523,Cc1nc(C[NH+]2CC(=O)N(C)[C@@H](C)C2)oc1-c1ccc(Cl)cc1
Z2004905369,C[C@@H]1CN(C(=O)[C@@H]2CCCc3[nH]ncc32)CC(=O)N1C
Z2004905369,C[C@H]1CN(C(=O)[C@@H]2CCCc3[nH]ncc32)CC(=O)N1C
Z2004905369,C[C@@H]1CN(C(=O)[C@H]2CCCc3[nH]ncc32)CC(=O)N1C
Z2004905369,C[C@H]1CN(C(=O)[C@H]2CCCc3[nH]ncc32)CC(=O)N1C
Z2924082710,O=C(NCCN1CCNC1=O)N[C@@H]1CCCc2cccnc21
Z2924082710,O=C(NCCN1CCNC1=O)N[C@H]1CCCc2cccnc21
Z3493015947,Cn1nc(C(F)(F)F)cc1CC(=O)N1CCC[C@H](CCC(=O)[O-])C1
Z3493015947,Cn1nc(C(F)(F)F)cc1CC(=O)N1CCC[C@@H](CCC(=O)[O-])C1
Z1999892349,CSCC(C)(C)C(=O)Nc1ccc(-c2noc(C(F)(F)F)n2)cc1
Z2073554515,C[C@@H]1CC(NC(=O)Cc2coc3ccccc23)C[C@H](C)O1
Z2073554515,C[C@H]1CC(NC(=O)Cc2coc3ccccc23)C[C@H](C)O1
Z2073554515,C[C@@H]1CC(NC(=O)Cc2coc3ccccc23)C[C@@H](C)O1
Z2073554515,C[C@@H]1CC(NC(=O)Cc2coc3ccccc23)C[C@H](C)O1
Z2087967232,Cc1nn(CC(F)F)c(C)c1C(=O)N(C)[C@@H]1CCCOC1
Z2087967232,Cc1nn(CC(F)F)c(C)c1C(=O)N(C)[C@H]1CCCOC1
Z1614041692,COc1ccc2c(c1)CCN2C(=O)C(C)(C)c1cccnc1
Z3416212412,Cn1nccc1[C@]12CC[C@H](C1)[C@@H]2C(=O)NCCc1cnc(O)nc1
Z3416212412,Cn1nccc1[C@@]12CC[C@H](C1)[C@@H]2C(=O)NCCc1cnc(O)nc1
Z3416212412,Cn1nccc1[C@]12CC[C@@H](C1)[C@@H]2C(=O)NCCc1cnc(O)nc1
Z3416212412,Cn1nccc1[C@@]12CC[C@@H](C1)[C@@H]2C(=O)NCCc1cnc(O)nc1
Z3416212412,Cn1nccc1[C@]12CC[C@H](C1)[C@H]2C(=O)NCCc1cnc(O)nc1
Z3416212412,Cn1nccc1[C@@]12CC[C@H](C1)[C@H]2C(=O)NCCc1cnc(O)nc1
Z3416212412,Cn1nccc1[C@]12CC[C@@H](C1)[C@H]2C(=O)NCCc1cnc(O)nc1
Z3416212412,Cn1nccc1[C@@]12CC[C@@H](C1)[C@H]2C(=O)NCCc1cnc(O)nc1
Z509460222,COc1ccc2[nH]cc(CC(=O)N3CCN(C(=O)c4cccn4C)CC3)c2c1
Z1997153492,C[NH+]1CCC[C@@H]1C(=O)N1CCN(C(=O)c2ccc(Oc3ccccc3)cn2)CC1
Z1997153492,C[NH+]1CCC[C@H]1C(=O)N1CCN(C(=O)c2ccc(Oc3ccccc3)cn2)CC1
Z2025264669,Cc1cc(C)n(Cc2nnc(N3CC[C@H](C(C)(C)C)C3)n2C[C@@H]2CCCO2)n1
Z2025264669,Cc1cc(C)n(Cc2nnc(N3CC[C@@H](C(C)(C)C)C3)n2C[C@@H]2CCCO2)n1
Z2025264669,Cc1cc(C)n(Cc2nnc(N3CC[C@H](C(C)(C)C)C3)n2C[C@H]2CCCO2)n1
Z2025264669,Cc1cc(C)n(Cc2nnc(N3CC[C@@H](C(C)(C)C)C3)n2C[C@H]2CCCO2)n1
Z778760636,O=C(NCCN1CCS(=O)(=O)CC1)[C@@H]1CCCCN1C(=O)c1ccco1
Z778760636,O=C(NCCN1CCS(=O)(=O)CC1)[C@H]1CCCCN1C(=O)c1ccco1
Z1541898649,COCC#CCn1cnc2c(cnn2-c2ccc(C)cc2)c1=O
Z1139195595,O=C(C1CCN(c2cc(N3CCCCC3)ncn2)CC1)N1CCCC1
Z2015793189,CNC(=O)NC1CN(C(=O)Cc2ccc3cn[nH]c3c2)C1
Z1017022624,C[NH+]1CCC[C@@H]1CNC(=O)NCc1cccc2cccnc12
Z1017022624,C[NH+]1CCC[C@H]1CNC(=O)NCc1cccc2cccnc12
Z1400513983,O=C(Nc1ccncc1)N1CCC(=Cc2ccccc2F)CC1
Z2066303534,Cc1cc(C(=O)[O-])c(F)c(S(=O)(=O)NC[C@@H]2CCOC[C@@H]2C)c1
Z2066303534,Cc1cc(C(=O)[O-])c(F)c(S(=O)(=O)NC[C@H]2CCOC[C@@H]2C)c1
Z2066303534,Cc1cc(C(=O)[O-])c(F)c(S(=O)(=O)NC[C@@H]2CCOC[C@H]2C)c1
Z2066303534,Cc1cc(C(=O)[O-])c(F)c(S(=O)(=O)NC[C@H]2CCOC[C@H]2C)c1
Z805586726,CCS(=O)(=O)N1CCN(C(=O)N2CCOCC2)CC1
Z1662826260,Cc1nn(-c2ccccc2)cc1C(=O)Nc1cnn(C(F)F)c1
Z2276301657,CNC(=O)[C@@H]1CCCN(S(=O)(=O)c2cccc3ccoc23)C1
Z2276301657,CNC(=O)[C@H]1CCCN(S(=O)(=O)c2cccc3ccoc23)C1
Z2359073842,O=C1C[C@H](CNS(=O)(=O)CCC2CCCCC2)CN1
Z2359073842,O=C1C[C@@H](CNS(=O)(=O)CCC2CCCCC2)CN1
Z756430988,Cc1oc(C)c(C(=O)N2CCC[C@@H]2C(=O)[O-])c1C
Z756430988,Cc1oc(C)c(C(=O)N2CCC[C@H]2C(=O)[O-])c1C
Z809306430,Cc1nc2ncnn2c(C)c1CCC(=O)N1CC(C)(C)[C@@H]1c1ccccc1
Z809306430,Cc1nc2ncnn2c(C)c1CCC(=O)N1CC(C)(C)[C@H]1c1ccccc1
Z2218167858,Cc1ccc(C2(CNc3nc(=O)c4cn[nH]c4[nH]3)CCCC2)c(C)c1
Z1032475332,CC(C)(C)c1ncc(NC(=O)N2CCC[C@H]([NH+]3CCCC3)C2)cn1
Z1032475332,CC(C)(C)c1ncc(NC(=O)N2CCC[C@@H]([NH+]3CCCC3)C2)cn1
Z2056130183,O=C(Nc1nnc(CC(F)(F)F)s1)N1CCC[C@@H]1[C@@H]1CCCO1
Z2056130183,O=C(Nc1nnc(CC(F)(F)F)s1)N1CCC[C@H]1[C@@H]1CCCO1
Z2056130183,O=C(Nc1nnc(CC(F)(F)F)s1)N1CCC[C@@H]1[C@H]1CCCO1
Z2056130183,O=C(Nc1nnc(CC(F)(F)F)s1)N1CCC[C@H]1[C@H]1CCCO1
Z1581091317,O=C(NCC[NH+]1CC=CC1)Nc1ccn(-c2ccc(Cl)cc2Cl)n1
Z2292679415,Cn1cc(Br)c(CNC(=O)N[C@@H]2CCCOC2)n1
Z2292679415,Cn1cc(Br)c(CNC(=O)N[C@H]2CCCOC2)n1
Z994989398,C[C@H](CNC(=O)c1ccc(S(C)(=O)=O)cc1)C(=O)[O-]
Z994989398,C[C@@H](CNC(=O)c1ccc(S(C)(=O)=O)cc1)C(=O)[O-]
Z1235982388,O=C([C@@H]1CCCN1S(=O)(=O)C1CC1)N1CC[NH2+]CC1
Z1235982388,O=C([C@H]1CCCN1S(=O)(=O)C1CC1)N1CC[NH2+]CC1
Z1478149159,C[C@@H]1C[C@H](NC(=O)c2ccnc(C[NH3+])c2)CC[NH+]1C
Z1478149159,C[C@H]1C[C@H](NC(=O)c2ccnc(C[NH3+])c2)CC[NH+]1C
Z1478149159,C[C@@H]1C[C@@H](NC(=O)c2ccnc(C[NH3+])c2)CC[NH+]1C
Z1478149159,C[C@H]1C[C@@H](NC(=O)c2ccnc(C[NH3+])c2)CC[NH+]1C
Z1172101166,O=C(N[C@@H]1CCCS(=O)(=O)C1)c1ccc(C(=O)[O-])nc1
Z1172101166,O=C(N[C@H]1CCCS(=O)(=O)C1)c1ccc(C(=O)[O-])nc1
Z734016824,O=C([O-])c1ccc(CS(=O)(=O)NCC[C@@H]2CCCO2)cc1
Z734016824,O=C([O-])c1ccc(CS(=O)(=O)NCC[C@H]2CCCO2)cc1
Z400198002,CC(=O)N1CCc2cc(S(=O)(=O)N3CCC[NH2+]CC3)ccc21
Z394501016,Cc1nnnn1-c1cccc(NC(=O)c2ccc(O)nc2)c1
Z1436547928,COc1cccc(S(=O)(=O)N2CCC(CCC(=O)[O-])CC2)c1
Z2394923422,CNc1ccc(NC(=O)c2c(C)nn(C)c2C)cn1
Z774852988,Cc1nccn1-c1ccc(CNC(=O)c2cccnc2)cn1
Z1984419085,CCc1cc(NC(=O)[C@]2(C)CCC(=O)NC2)ccc1C
Z1984419085,CCc1cc(NC(=O)[C@@]2(C)CCC(=O)NC2)ccc1C
Z2441165908,Cc1ccc(C)c2c(C)c(C(=O)N3C[C@H]([NH3+])[C@H](c4ccccc4)C3)oc12
Z2441165908,Cc1ccc(C)c2c(C)c(C(=O)N3C[C@@H]([NH3+])[C@H](c4ccccc4)C3)oc12
Z2441165908,Cc1ccc(C)c2c(C)c(C(=O)N3C[C@H](c4ccccc4)[C@@H]([NH3+])C3)oc12
Z2441165908,Cc1ccc(C)c2c(C)c(C(=O)N3C[C@@H]([NH3+])[C@@H](c4ccccc4)C3)oc12
Z1585076195,CCc1nn(C)cc1NC(=O)c1ccc2c(c1)CCN2C(C)=O
Z506897062,O=C(NC1CCN(c2ccc(C(F)(F)F)cn2)CC1)N1CC=C(c2c[nH]c3ncccc23)CC1
Z2000888318,COCCn1cc(CNC(=O)[C@@H]2Cc3ccccc3N2C(C)=O)cn1
Z2000888318,COCCn1cc(CNC(=O)[C@H]2Cc3ccccc3N2C(C)=O)cn1
Z1654821947,CC(C)[NH+]1CCC(NC(=O)c2ccc(F)cn2)CC1
Z395611952,NS(=O)(=O)N1CCC(C(=O)NCc2cccc3ccccc23)CC1
Z1497578564,CC1(C)C[C@@H]1C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1
Z1497578564,CC1(C)C[C@H]1C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1
Z1118730241,CS(=O)(=O)c1ccc(Br)c(C(=O)Nc2ccc3c(c2)C(=O)NC3)c1
Z1149607835,C[C@H](NC(=O)CNC(=O)c1cccc(F)c1)c1ccccc1
Z1149607835,C[C@@H](NC(=O)CNC(=O)c1cccc(F)c1)c1ccccc1
Z1499624851,O=C(c1csc(-c2ccc3c(c2)OCCO3)n1)N1CCC[C@H](Cn2ccnn2)C1
Z1499624851,O=C(c1csc(-c2ccc3c(c2)OCCO3)n1)N1CCC[C@@H](Cn2ccnn2)C1
Z1499665085,CCCn1nc(C)c(C(=O)NCC(CC)(CC)C(=O)OC)c1C
Z1499325423,COc1cc(C)cc(CNC(=O)N[C@@H]2CC(=O)N(C3CC3)C2)c1
Z1499325423,COc1cc(C)cc(CNC(=O)N[C@H]2CC(=O)N(C3CC3)C2)c1
Z1994309428,COc1ccc2occ(C(=O)N3CC[NH+](C)C[C@@H]3C(C)C)c2c1
Z1994309428,COc1ccc2occ(C(=O)N3CC[NH+](C)C[C@H]3C(C)C)c2c1
Z1995005479,CC(C)S(=O)(=O)CC(=O)N1CC(C)(C)O[C@]2(C[C@@H]3CC[C@@H]2C3)C1
Z1995005479,CC(C)S(=O)(=O)CC(=O)N1CC(C)(C)O[C@@]2(C[C@@H]3CC[C@@H]2C3)C1
Z1995005479,CC(C)S(=O)(=O)CC(=O)N1CC(C)(C)O[C@]2(C[C@H]3CC[C@@H]2C3)C1
Z1995005479,CC(C)S(=O)(=O)CC(=O)N1CC(C)(C)O[C@@]2(C[C@H]3CC[C@@H]2C3)C1
Z1995005479,CC(C)S(=O)(=O)CC(=O)N1CC(C)(C)O[C@]2(C[C@@H]3CC[C@H]2C3)C1
Z1995005479,CC(C)S(=O)(=O)CC(=O)N1CC(C)(C)O[C@@]2(C[C@@H]3CC[C@H]2C3)C1
Z1995005479,CC(C)S(=O)(=O)CC(=O)N1CC(C)(C)O[C@]2(C[C@H]3CC[C@H]2C3)C1
Z1995005479,CC(C)S(=O)(=O)CC(=O)N1CC(C)(C)O[C@@]2(C[C@H]3CC[C@H]2C3)C1
Z1997407441,O=C1CCC[C@H](C(=O)N2CCN(c3c(Cl)cccc3Cl)CC2)N1
Z1997407441,O=C1CCC[C@@H](C(=O)N2CCN(c3c(Cl)cccc3Cl)CC2)N1
Z2010157719,CCNC(=O)N1CCC[C@H](c2nc(N(C)C)no2)C1
Z2010157719,CCNC(=O)N1CCC[C@@H](c2nc(N(C)C)no2)C1
Z2011270356,O=S(=O)(Nc1cnc2c(c1)CCC2)c1cccc2c1OCO2
Z2434237828,N[C@H](C(=O)Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)C1CCOCC1
Z2434237828,N[C@@H](C(=O)Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)C1CCOCC1
Z1004204144,Cc1ccc(CC(=O)N2CCN(C(=O)Nc3cc(C)nn3C)CC2)cc1
Z2011150518,Cc1cc(C(F)(F)F)ccc1S(=O)(=O)NC1CC[NH+](CC(=O)[O-])CC1
Z971589046,Cc1nn(C)c(C(=O)NCc2cnn(C)c2)c1Br
Z1507265720,O=C(NCCC1=CCCC1)N1CCC(c2nc(-c3ccccc3)no2)CC1
Z245192982,Cn1c(=O)n(CCC(=O)N2CCC[C@H](C(N)=O)C2)c2ccccc21
Z245192982,Cn1c(=O)n(CCC(=O)N2CCC[C@@H](C(N)=O)C2)c2ccccc21
Z2012791209,Cc1ccc(Cc2ccccn2)cc1NC(=O)c1cncc(N2CCOCC2)c1
Z1508269361,Cc1cc(C)c(S(=O)(=O)N(C)CCc2nccs2)c(C)c1
Z2013621305,Cn1nc(-c2ccccc2)c2c(NC(=O)[C@@H]3C[C@@H]3C(F)F)n[nH]c21
Z2013621305,Cn1nc(-c2ccccc2)c2c(NC(=O)[C@H]3C[C@@H]3C(F)F)n[nH]c21
Z2013621305,Cn1nc(-c2ccccc2)c2c(NC(=O)[C@@H]3C[C@H]3C(F)F)n[nH]c21
Z2013621305,Cn1nc(-c2ccccc2)c2c(NC(=O)[C@H]3C[C@H]3C(F)F)n[nH]c21
Z1990170360,O=C(Nc1ccccc1)c1nc(-c2ccncn2)no1
Z807751724,C[C@@H]1C[C@H](C)C[NH+](C(C)(C)CNC(=O)NCCc2ccccn2)C1
Z807751724,C[C@H]1C[C@H](C)C[NH+](C(C)(C)CNC(=O)NCCc2ccccn2)C1
Z807751724,C[C@@H]1C[C@@H](C)C[NH+](C(C)(C)CNC(=O)NCCc2ccccn2)C1
Z807751724,C[C@@H]1C[C@H](C)C[NH+](C(C)(C)CNC(=O)NCCc2ccccn2)C1
Z641838178,O=C(c1cnc2[nH]c(=O)[nH]c(=O)c2c1)N1Cc2ccccc2[C@H](c2ccccc2)C1
Z641838178,O=C(c1cnc2[nH]c(=O)[nH]c(=O)c2c1)N1Cc2ccccc2[C@@H](c2ccccc2)C1
Z1329864927,CC(C)[C@H](NC(=O)c1ccccc1)C(=O)NCc1cc(=O)n(C)c(=O)n1C
Z1329864927,CC(C)[C@@H](NC(=O)c1ccccc1)C(=O)NCc1cc(=O)n(C)c(=O)n1C
Z1014982938,COC(=O)[C@H](C)CNC(=O)[C@@H]1CCCN1C(=O)c1cc(Cl)cc(Cl)c1
